address_id,country,state,postcode,address,property_valuation
2999,Australia,NSW,2166,78 Algoma Circle,8
3000,Australia,VIC,3179,9 Swallow Avenue,9
3001,Australia,NSW,2216,90 Loftsgordon Plaza,10
3002,Australia,NSW,2529,921 Reinke Road,7
3003,Australia,NSW,2478,5913 Ramsey Road,10
3004,Australia,NSW,2560,91 Jay Drive,7
3005,Australia,VIC,3805,72 Dennis Road,7
3006,Australia,NSW,2767,90 Darwin Crossing,8
3007,Australia,NSW,2096,54 Nevada Plaza,12
3008,Australia,VIC,3250,8003 Pepper Wood Way,2
3009,Australia,QLD,4115,399 Butterfield Crossing,7
3010,Australia,NSW,2065,26378 Esch Junction,10
3011,Australia,QLD,4214,2942 Swallow Trail,9
3012,Australia,NSW,2745,7 Anzinger Drive,10
3013,Australia,VIC,3140,885 Larry Park,9
3014,Australia,NSW,2567,95 Sutteridge Crossing,9
3015,Australia,NSW,2228,13 Alpine Lane,9
3016,Australia,QLD,4870,2 Scott Pass,1
3017,Australia,VIC,3175,7 Debra Point,4
3018,Australia,QLD,4116,27 Schlimgen Way,8
3019,Australia,NSW,2166,238 New Castle Alley,9
3020,Australia,VIC,3056,010 Stuart Way,6
3021,Australia,NSW,2155,7609 Jackson Terrace,11
3022,Australia,NSW,2164,520 Parkside Lane,9
3023,Australia,QLD,4510,7046 Fairview Place,3
3024,Australia,QLD,4304,7 Scoville Trail,2
3025,Australia,NSW,2230,31435 Eagle Crest Drive,10
3026,Australia,NSW,2541,4 Crescent Oaks Alley,5
3027,Australia,QLD,4305,50 7th Circle,1
3028,Australia,QLD,4207,7 Lerdahl Court,6
3029,Australia,VIC,3183,677 Eagan Trail,7
3030,Australia,VIC,3079,638 Browning Terrace,6
3031,Australia,NSW,2125,731 Haas Trail,11
3032,Australia,NSW,2168,2 Grim Court,8
3033,Australia,NSW,2000,01654 Milwaukee Plaza,11
3034,Australia,QLD,4510,42 Arizona Pass,5
3035,Australia,NSW,2763,94611 Cascade Parkway,8
3036,Australia,NSW,2010,1 Melrose Lane,9
3037,Australia,QLD,4211,88537 Erie Court,7
3038,Australia,QLD,4455,5649 Crest Line Place,2
3039,Australia,NSW,2217,05 2nd Point,8
3040,Australia,VIC,3147,4 Jenifer Hill,12
3041,Australia,QLD,4511,5999 Waxwing Lane,1
3042,Australia,NSW,2761,5444 Corry Pass,8
3043,Australia,NSW,2077,85 Northland Circle,10
3044,Australia,VIC,3677,80302 Stang Parkway,1
3045,Australia,VIC,3338,529 Monterey Street,3
3046,Australia,NSW,2546,6 Westend Center,6
3047,Australia,NSW,2010,9357 Dennis Park,11
3048,Australia,NSW,2260,75 Hansons Alley,9
3049,Australia,NSW,2428,274 Ludington Trail,5
3050,Australia,QLD,4275,6 Service Parkway,3
3051,Australia,QLD,4870,99142 Eastwood Way,6
3052,Australia,VIC,3802,0264 Birchwood Plaza,8
3053,Australia,NSW,2031,40 Bowman Crossing,10
3054,Australia,NSW,2022,6354 Briar Crest Road,12
3055,Australia,VIC,3216,83 Sunfield Hill,7
3056,Australia,NSW,2166,44 Northridge Plaza,8
3057,Australia,NSW,2530,11 Farragut Junction,8
3058,Australia,QLD,4350,6 Westport Road,2
3059,Australia,QLD,4509,922 Mccormick Circle,6
3060,Australia,VIC,3064,9317 Mendota Parkway,8
3061,Australia,NSW,2234,8303 Mallard Center,11
3062,Australia,VIC,3107,4 Gateway Court,10
3063,Australia,VIC,3806,2178 Washington Hill,6
3064,Australia,VIC,3072,0330 Vahlen Trail,7
3065,Australia,VIC,3551,4351 Maywood Hill,4
3066,Australia,NSW,2220,537 Amoth Center,9
3067,Australia,NSW,2261,23384 Kings Drive,9
3068,Australia,NSW,2323,6269 Oak Valley Avenue,5
3069,Australia,VIC,3132,74910 Burning Wood Junction,10
3070,Australia,NSW,2250,6278 Old Shore Parkway,9
3071,Australia,VIC,3068,08180 Golf Park,8
3072,Australia,NSW,2126,1944 Charing Cross Junction,10
3073,Australia,NSW,2099,25578 Mayfield Drive,10
3074,Australia,NSW,2798,9 Rieder Avenue,6
3075,Australia,NSW,2176,45201 Atwood Place,9
3076,Australia,VIC,3939,0680 Veith Court,8
3077,Australia,VIC,3024,53 Dunning Lane,6
3078,Australia,NSW,2761,837 Elmside Center,8
3079,Australia,NSW,2773,57863 Pond Avenue,9
3080,Australia,QLD,4305,41205 Straubel Place,4
3081,Australia,VIC,3910,52 Steensland Place,8
3082,Australia,QLD,4116,00183 Arapahoe Pass,7
3083,Australia,NSW,2567,233 Toban Alley,8
3084,Australia,NSW,2760,5 Lotheville Parkway,8
3085,Australia,QLD,4504,7 Westridge Terrace,7
3086,Australia,VIC,3020,98978 Nevada Circle,8
3087,Australia,VIC,3021,9503 Aberg Drive,7
3088,Australia,QLD,4508,4 Bayside Place,4
3089,Australia,VIC,3042,06 Lighthouse Bay Pass,9
3090,Australia,NSW,2151,67241 Heath Way,8
3091,Australia,VIC,3141,65620 Michigan Way,10
3092,Australia,NSW,2290,3075 Victoria Drive,7
3093,Australia,NSW,2170,0 Stephen Lane,5
3094,Australia,QLD,4301,148 Marcy Pass,4
3095,Australia,QLD,4870,5406 Mockingbird Center,7
3096,Australia,NSW,2101,07 Loeprich Junction,11
3097,Australia,NSW,2135,6 Kings Avenue,12
3098,Australia,NSW,2323,9 John Wall Parkway,6
3099,Australia,QLD,4014,32304 Larry Road,7
3100,Australia,QLD,4118,9 Dryden Crossing,3
3101,Australia,QLD,4017,146 Dakota Pass,7
3102,Australia,NSW,2770,11171 Rigney Court,6
3103,Australia,QLD,4818,2 Vidon Center,3
3104,Australia,QLD,4670,1742 Scott Center,2
3105,Australia,NSW,2170,451 Luster Hill,9
3106,Australia,QLD,4305,03287 Hallows Center,3
3107,Australia,NSW,2112,7208 Old Gate Avenue,11
3108,Australia,VIC,3162,944 Becker Road,11
3109,Australia,NSW,2194,904 Doe Crossing Terrace,7
3110,Australia,NSW,2620,7285 Waxwing Pass,5
3111,Australia,VIC,3805,3538 Bunting Hill,7
3112,Australia,VIC,3156,979 Victoria Junction,8
3113,Australia,VIC,3805,073 Fremont Alley,7
3114,Australia,QLD,4152,81183 Maple Wood Plaza,8
3115,Australia,QLD,4118,6620 Elmside Drive,9
3116,Australia,NSW,2196,4 Shopko Circle,5
3117,Australia,NSW,2304,969 Sycamore Point,7
3118,Australia,NSW,2763,96073 Erie Place,9
3119,Australia,NSW,2195,6915 Nobel Crossing,6
3120,Australia,NSW,2560,32 Elmside Point,6
3121,Australia,NSW,2500,54294 Hovde Court,8
3122,Australia,VIC,3048,98 Grover Street,5
3123,Australia,VIC,3048,4753 Sheridan Center,6
3124,Australia,VIC,3620,6958 Knutson Pass,1
3125,Australia,QLD,4702,0 Stephen Park,2
3126,Australia,QLD,4503,3126 Bayside Hill,4
3127,Australia,VIC,3149,98202 Holmberg Way,10
3128,Australia,NSW,2502,33794 Sommers Crossing,6
3129,Australia,NSW,2566,21 2nd Pass,8
3130,Australia,NSW,2880,981 Kinsman Crossing,1
3131,Australia,NSW,2096,1617 Harper Parkway,10
3132,Australia,NSW,2250,73907 Fallview Point,7
3133,Australia,VIC,3195,99 Linden Trail,8
3134,Australia,NSW,2226,409 Bobwhite Road,10
3135,Australia,VIC,3024,24712 Hazelcrest Lane,7
3136,Australia,NSW,2040,3 Canary Center,10
3137,Australia,QLD,4151,5310 Mosinee Crossing,9
3138,Australia,NSW,2036,13 Basil Lane,9
3139,Australia,VIC,3000,332 Summerview Park,8
3140,Australia,VIC,3807,7435 Monument Road,9
3141,Australia,NSW,2010,3 Cody Trail,7
3142,Australia,NSW,2428,07084 Mallory Center,5
3143,Australia,VIC,3199,502 John Wall Pass,7
3144,Australia,NSW,2519,90880 Donald Lane,9
3145,Australia,VIC,3141,48007 Lakewood Hill,10
3146,Australia,NSW,2220,039 Havey Alley,9
3147,Australia,QLD,4055,32798 Melby Center,8
3148,Australia,QLD,4034,0250 Onsgard Center,7
3149,Australia,NSW,2200,121 Anniversary Lane,9
3150,Australia,NSW,2021,0 Warrior Alley,10
3151,Australia,NSW,2486,5323 Chive Avenue,7
3152,Australia,NSW,2565,63663 Darwin Crossing,10
3153,Australia,NSW,2454,16 Hansons Hill,7
3154,Australia,QLD,4170,64 Quincy Alley,9
3155,Australia,VIC,3201,541 Ramsey Alley,7
3156,Australia,NSW,2224,9890 Macpherson Drive,10
3157,Australia,VIC,3138,40 Erie Plaza,9
3158,Australia,NSW,2121,8 Clarendon Circle,11
3159,Australia,NSW,2151,55152 Delaware Park,10
3160,Australia,NSW,2166,09 Mitchell Terrace,9
3161,Australia,NSW,2745,49956 Hovde Crossing,9
3162,Australia,NSW,2017,1 Glacier Hill Parkway,8
3163,Australia,VIC,3155,4527 Farmco Place,8
3164,Australia,QLD,4215,88 Rutledge Crossing,7
3165,Australia,VIC,3027,398 Butternut Place,7
3166,Australia,VIC,3138,13 Marcy Alley,8
3167,Australia,NSW,2326,62 John Wall Lane,1
3168,Australia,QLD,4655,2346 Dawn Terrace,3
3169,Australia,VIC,3690,8 Erie Center,2
3170,Australia,NSW,2040,040 Brown Trail,12
3171,Australia,VIC,3072,94850 Moland Street,9
3172,Australia,VIC,3756,3 Tomscot Place,4
3173,Australia,NSW,2085,06 Kipling Circle,10
3174,Australia,QLD,4161,9632 Katie Avenue,7
3175,Australia,NSW,2756,390 Wayridge Plaza,9
3176,Australia,NSW,2147,55 Gateway Trail,9
3177,Australia,NSW,2642,26 Randy Road,2
3178,Australia,NSW,2074,31435 Surrey Court,11
3179,Australia,VIC,3165,9200 Continental Center,10
3180,Australia,NSW,2196,696 Harbort Junction,10
3181,Australia,NSW,2320,71 Hayes Circle,7
3182,Australia,VIC,3173,6 Michigan Park,9
3183,Australia,NSW,2150,6735 Katie Way,7
3184,Australia,VIC,3085,7 Kingsford Parkway,9
3185,Australia,QLD,4205,69 Huxley Lane,3
3186,Australia,VIC,3936,10 Hauk Point,9
3187,Australia,QLD,4280,1 Jenifer Court,4
3188,Australia,VIC,3995,2 Gateway Drive,2
3189,Australia,NSW,2519,081 Oakridge Street,10
3190,Australia,QLD,4870,40252 Springs Park,9
3191,Australia,NSW,2077,6590 Fremont Avenue,8
3192,Australia,VIC,3977,972 Lake View Terrace,7
3193,Australia,NSW,2031,8 Havey Alley,8
3194,Australia,VIC,3796,05600 Lien Plaza,8
3195,Australia,QLD,4208,08 Roth Hill,7
3196,Australia,QLD,4130,842 Texas Crossing,7
3197,Australia,NSW,2767,020 Bartillon Park,8
3198,Australia,NSW,2071,778 7th Parkway,9
3199,Australia,QLD,4122,60595 Northport Court,8
3200,Australia,QLD,4022,220 American Ash Road,6
3201,Australia,NSW,2153,378 Maple Pass,10
3202,Australia,NSW,2075,41141 Cascade Hill,9
3203,Australia,NSW,2821,66 Sunfield Road,1
3204,Australia,VIC,3620,43 South Pass,2
3205,Australia,QLD,4053,182 Homewood Plaza,7
3206,Australia,VIC,3024,96 Hermina Terrace,5
3207,Australia,VIC,3083,68486 Anderson Alley,8
3208,Australia,NSW,2065,4 Farragut Center,12
3209,Australia,VIC,3079,7858 Sauthoff Crossing,11
3210,Australia,QLD,4869,050 Monterey Street,3
3211,Australia,NSW,2122,743 Karstens Point,11
3212,Australia,QLD,4390,26710 Express Trail,7
3213,Australia,NSW,2122,17 Nevada Drive,11
3214,Australia,QLD,4503,8200 Dapin Drive,4
3215,Australia,NSW,2477,423 Mcbride Place,7
3216,Australia,NSW,2029,580 Blaine Center,10
3217,Australia,QLD,4055,11 Crescent Oaks Junction,8
3218,Australia,QLD,4030,7198 Rowland Street,9
3219,Australia,NSW,2021,93723 Old Gate Hill,9
3220,Australia,VIC,3083,50506 Buhler Terrace,8
3221,Australia,NSW,2154,5 Iowa Road,11
3222,Australia,VIC,3977,97 Sunnyside Junction,7
3223,Australia,VIC,3108,37363 Morning Park,7
3224,Australia,NSW,2880,751 Cordelia Terrace,1
3225,Australia,VIC,3012,2 Del Sol Circle,1
3226,Australia,VIC,3029,864 Scoville Plaza,5
3227,Australia,VIC,3085,7 Bayside Point,8
3228,Australia,VIC,3070,78258 Hanover Plaza,10
3229,Australia,VIC,3023,44 Service Alley,7
3230,Australia,VIC,3141,12 Quincy Lane,8
3231,Australia,VIC,3169,322 Garrison Way,9
3232,Australia,VIC,3199,1 Roth Pass,4
3233,Australia,NSW,2527,225 Dexter Crossing,8
3234,Australia,NSW,2306,8 Rockefeller Lane,4
3235,Australia,VIC,3793,9 Dixon Crossing,7
3236,Australia,NSW,2760,3 Pepper Wood Point,8
3237,Australia,QLD,4011,7574 Onsgard Drive,7
3238,Australia,VIC,3168,683 Scoville Park,8
3239,Australia,VIC,3915,11 Erie Hill,7
3240,Australia,VIC,3083,655 Chive Pass,9
3241,Australia,NSW,2145,623 Carberry Way,8
3242,Australia,QLD,4007,9 Nevada Pass,12
3243,Australia,VIC,3350,3897 Oxford Pass,5
3244,Australia,VIC,3029,9468 Vidon Way,7
3245,Australia,NSW,2325,49 Surrey Pass,4
3246,Australia,QLD,4300,7 Holy Cross Lane,5
3247,Australia,NSW,2193,11 Mifflin Junction,10
3248,Australia,NSW,2089,21498 Springs Point,12
3249,Australia,NSW,2170,888 Warrior Avenue,8
3250,Australia,QLD,4701,50602 Katie Lane,6
3251,Australia,VIC,3128,463 Merry Center,10
3252,Australia,QLD,4031,7798 Westport Trail,9
3253,Australia,NSW,2322,6416 Grover Street,7
3254,Australia,NSW,2093,5 Stone Corner Parkway,9
3255,Australia,QLD,4740,12357 Arapahoe Parkway,3
3256,Australia,QLD,4075,056 Petterle Drive,4
3257,Australia,NSW,2745,4591 Del Sol Court,8
3258,Australia,QLD,4221,2558 Morningstar Center,8
3259,Australia,NSW,2135,15566 Waxwing Place,9
3260,Australia,NSW,2204,8 Marquette Court,11
3261,Australia,VIC,3038,7 Pepper Wood Crossing,8
3262,Australia,NSW,2095,3 Myrtle Pass,12
3263,Australia,NSW,2869,04449 Drewry Junction,4
3264,Australia,VIC,3175,14860 Clove Drive,5
3265,Australia,NSW,2170,65973 Morrow Alley,9
3266,Australia,VIC,3068,54 Bonner Drive,10
3267,Australia,NSW,2226,563 Sundown Point,10
3268,Australia,VIC,3616,1 Toban Crossing,3
3269,Australia,VIC,3175,8551 Mayfield Court,12
3270,Australia,NSW,2120,6030 South Drive,10
3271,Australia,NSW,2074,7917 Norway Maple Way,11
3272,Australia,QLD,4750,5 Coolidge Avenue,2
3273,Australia,NSW,2021,9398 Declaration Circle,7
3274,Australia,QLD,4105,31601 Birchwood Court,8
3275,Australia,NSW,2170,07803 Dexter Pass,9
3276,Australia,NSW,2113,9 Hallows Circle,11
3277,Australia,QLD,4350,5718 John Wall Plaza,1
3278,Australia,NSW,2099,011 Lotheville Junction,10
3279,Australia,NSW,2759,60 Cordelia Parkway,8
3280,Australia,VIC,3057,34748 Charing Cross Point,10
3281,Australia,VIC,3059,2094 Bunting Junction,9
3282,Australia,VIC,3977,1 Fairview Park,7
3283,Australia,NSW,2086,4380 Rusk Terrace,11
3284,Australia,NSW,2770,6 Cascade Trail,9
3285,Australia,NSW,2075,8107 Coolidge Pass,12
3286,Australia,VIC,3153,4171 Beilfuss Street,8
3287,Australia,NSW,2113,48333 Waywood Road,11
3288,Australia,NSW,2042,6 Golf Center,10
3289,Australia,NSW,2130,5847 Bunting Alley,11
3290,Australia,VIC,3350,9 Fisk Point,4
3291,Australia,VIC,3810,133 Quincy Avenue,4
3292,Australia,NSW,2154,85 Carioca Drive,11
3293,Australia,VIC,3213,50 Declaration Junction,6
3294,Australia,VIC,3064,3 Maple Place,7
3295,Australia,VIC,3153,402 Clyde Gallagher Terrace,6
3296,Australia,NSW,2176,08 Upham Place,9
3297,Australia,NSW,2280,6039 Columbus Court,8
3298,Australia,NSW,2017,6406 Parkside Hill,9
3299,Australia,VIC,3130,5 Larry Terrace,10
3300,Australia,QLD,4122,0 Sachs Circle,8
3301,Australia,NSW,2204,873 Ludington Plaza,10
3302,Australia,NSW,2170,518 Donald Street,9
3303,Australia,QLD,4740,1172 Mesta Center,2
3304,Australia,NSW,2062,7216 American Ash Place,12
3305,Australia,QLD,4124,24965 Mitchell Center,6
3306,Australia,NSW,2295,43 Eagle Crest Parkway,8
3307,Australia,QLD,4343,4 Tomscot Alley,7
3308,Australia,QLD,4505,83 Graedel Court,2
3309,Australia,NSW,2768,81 Westerfield Point,10
3310,Australia,NSW,2200,257 Ruskin Crossing,10
3311,Australia,VIC,3862,6 North Court,7
3312,Australia,NSW,2010,59 Coolidge Hill,9
3313,Australia,VIC,3137,64 Nancy Plaza,7
3314,Australia,NSW,2880,2 Donald Crossing,1
3315,Australia,VIC,3029,88389 Schiller Drive,7
3316,Australia,VIC,3109,88 Michigan Junction,10
3317,Australia,NSW,2042,6 Ludington Place,11
3318,Australia,NSW,2094,624 Harper Way,10
3319,Australia,QLD,4213,15991 Saint Paul Road,7
3320,Australia,VIC,3155,4 Mayfield Center,9
3321,Australia,NSW,2870,0421 Anthes Court,2
3322,Australia,NSW,2763,18118 Maple Wood Crossing,9
3323,Australia,VIC,3337,973 Menomonie Hill,4
3324,Australia,QLD,4300,282 Monterey Circle,6
3325,Australia,NSW,2770,14 Warbler Hill,8
3326,Australia,NSW,2030,75106 Oriole Junction,12
3327,Australia,VIC,3219,11 Hermina Junction,3
3328,Australia,NSW,2220,42 Oxford Circle,11
3329,Australia,NSW,2020,1520 Summerview Road,10
3330,Australia,NSW,2000,54 Hermina Road,12
3331,Australia,QLD,4820,3732 Linden Avenue,1
3332,Australia,QLD,4820,6043 Badeau Place,1
3333,Australia,QLD,4209,6933 Leroy Parkway,4
3334,Australia,NSW,2775,2 Homewood Center,6
3335,Australia,VIC,3610,38 Jackson Lane,3
3336,Australia,NSW,2107,322 Namekagon Trail,11
3337,Australia,NSW,2030,411 Anthes Circle,12
3338,Australia,NSW,2281,6956 Clyde Gallagher Park,9
3339,Australia,VIC,3228,12061 Rowland Alley,8
3340,Australia,NSW,2093,21230 Tomscot Lane,12
3341,Australia,QLD,4370,7 Clemons Drive,2
3342,Australia,QLD,4300,7353 Thierer Road,2
3343,Australia,VIC,3071,75 Logan Place,10
3344,Australia,NSW,2880,8530 Darwin Street,1
3345,Australia,VIC,3196,9 Brown Pass,9
3346,Australia,NSW,2200,736 Ohio Court,10
3347,Australia,QLD,4214,17 Springs Center,7
3348,Australia,VIC,3056,29863 Waxwing Court,5
3349,Australia,NSW,2205,9229 Division Park,8
3350,Australia,VIC,3161,88 Morningstar Pass,10
3351,Australia,QLD,4102,45 Talisman Pass,4
3352,Australia,VIC,3121,73 Burrows Court,8
3353,Australia,QLD,4207,5 Sachs Terrace,4
3354,Australia,NSW,2160,2170 Schiller Alley,9
3355,Australia,VIC,3181,20 Alpine Circle,7
3356,Australia,NSW,2173,435 Kennedy Circle,10
3357,Australia,NSW,2176,7330 Helena Pass,9
3358,Australia,QLD,4154,2 Lillian Alley,9
3359,Australia,QLD,4825,8 Village Street,5
3360,Australia,NSW,2300,62551 Del Mar Avenue,6
3361,Australia,NSW,2766,297 Kinsman Park,9
3362,Australia,NSW,2144,63493 Erie Place,7
3363,Australia,VIC,3677,3 Weeping Birch Plaza,2
3364,Australia,NSW,2564,2 Roxbury Place,8
3365,Australia,QLD,4670,7234 Dawn Alley,1
3366,Australia,NSW,2076,01 Nevada Alley,12
3367,Australia,QLD,4165,805 Division Plaza,4
3368,Australia,NSW,2047,42554 Randy Road,12
3369,Australia,NSW,2060,25460 Buell Avenue,10
3370,Australia,NSW,2160,000 Boyd Center,8
3371,Australia,NSW,2216,2782 Stephen Trail,10
3372,Australia,NSW,2121,7 Charing Cross Hill,9
3373,Australia,QLD,4213,08 Arapahoe Alley,9
3374,Australia,VIC,3082,158 Utah Court,8
3375,Australia,VIC,3146,00 Magdeline Way,11
3376,Australia,VIC,3977,2 Roxbury Pass,5
3377,Australia,VIC,3799,602 Haas Drive,3
3378,Australia,VIC,3129,40 Sauthoff Circle,10
3379,Australia,VIC,3786,48 Rockefeller Court,8
3380,Australia,QLD,4061,59504 Drewry Park,8
3381,Australia,NSW,2088,31 Dovetail Trail,9
3382,Australia,NSW,2705,367 Talmadge Way,1
3383,Australia,NSW,2261,513 Hauk Street,9
3384,Australia,NSW,2291,72728 Ruskin Way,6
3385,Australia,VIC,3134,024 Onsgard Alley,9
3386,Australia,VIC,3196,10097 Hooker Way,8
3387,Australia,VIC,3021,312 Swallow Place,7
3388,Australia,NSW,2131,28 Superior Center,11
3389,Australia,NSW,2093,0 Weeping Birch Plaza,12
3390,Australia,NSW,2019,06 Northwestern Center,10
3391,Australia,VIC,3174,01716 2nd Terrace,8
3392,Australia,NSW,2191,0162 Grim Circle,10
3393,Australia,QLD,4055,7 Eggendart Hill,8
3394,Australia,NSW,2147,375 Luster Parkway,9
3395,Australia,NSW,2120,2 Monterey Terrace,9
3396,Australia,VIC,3205,851 Meadow Valley Place,10
3397,Australia,NSW,2142,6851 Orin Parkway,10
3398,Australia,NSW,2880,73 Glacier Hill Drive,1
3399,Australia,VIC,3028,59364 Huxley Drive,5
3400,Australia,NSW,2100,91 Charing Cross Way,11
3401,Australia,QLD,4014,80269 Southridge Park,6
3402,Australia,NSW,2096,5 Northland Plaza,9
3403,Australia,VIC,3015,02181 Starling Trail,10
3404,Australia,QLD,4178,097 Gulseth Lane,8
3405,Australia,QLD,4870,0 Ronald Regan Way,1
3406,Australia,NSW,2049,1351 Lunder Road,10
3407,Australia,VIC,3029,7181 Dakota Trail,5
3408,Australia,NSW,2217,5767 Thierer Road,8
3409,Australia,NSW,2160,687 Almo Crossing,10
3410,Australia,NSW,2539,31414 Superior Park,7
3411,Australia,NSW,2285,1 Village Green Circle,7
3412,Australia,VIC,3155,2 Starling Pass,7
3413,Australia,VIC,3131,182 Thierer Pass,12
3414,Australia,NSW,2713,7 Barnett Road,1
3415,Australia,QLD,4125,33792 Burrows Plaza,7
3416,Australia,QLD,4118,00283 Loftsgordon Center,5
3417,Australia,NSW,2226,8 Garrison Trail,10
3418,Australia,NSW,2155,618 Chinook Way,10
3419,Australia,VIC,3094,9 Ronald Regan Center,9
3420,Australia,VIC,3806,40047 Twin Pines Parkway,8
3421,Australia,VIC,3122,5 Anhalt Court,7
3422,Australia,NSW,2750,3047 Spenser Pass,8
3423,Australia,NSW,2226,0 Walton Court,9
3424,Australia,NSW,2850,5356 Ruskin Place,3
3425,Australia,NSW,2820,321 Glendale Center,1
3426,Australia,NSW,2060,6414 Hanover Avenue,12
3427,Australia,VIC,3500,373 Cordelia Trail,1
3428,Australia,QLD,4173,31 International Pass,7
3429,Australia,VIC,3174,82 Warrior Hill,8
3430,Australia,VIC,3149,989 Waubesa Circle,11
3431,Australia,QLD,4301,400 Petterle Crossing,3
3432,Australia,NSW,2153,34 Calypso Court,10
3433,Australia,VIC,3073,7 Summerview Parkway,6
3434,Australia,NSW,2830,9479 Tony Junction,7
3435,Australia,VIC,3037,05988 Sundown Parkway,8
3436,Australia,NSW,2221,04036 Kennedy Trail,12
3437,Australia,VIC,3034,0 Reinke Lane,9
3438,Australia,NSW,2295,1 Rigney Circle,8
3439,Australia,NSW,2380,0063 Walton Junction,3
3440,Australia,VIC,3043,672 Crowley Place,8
3441,Australia,VIC,3352,59531 Barnett Pass,4
3442,Australia,QLD,4868,8 Becker Drive,4
3443,Australia,VIC,3021,82591 Fallview Hill,8
3444,Australia,NSW,2147,6691 Lindbergh Drive,9
3445,Australia,NSW,2120,29279 Hazelcrest Junction,10
3446,Australia,QLD,4207,21 Sugar Place,3
3447,Australia,NSW,2340,4233 Service Avenue,5
3448,Australia,NSW,2210,46 Stone Corner Avenue,10
3449,Australia,QLD,4272,12 Kings Hill,9
3450,Australia,QLD,4151,393 Dexter Junction,9
3451,Australia,QLD,4670,757 Debs Avenue,4
3452,Australia,NSW,2154,613 Emmet Junction,11
3453,Australia,VIC,3226,8828 North Crossing,8
3454,Australia,NSW,2096,7 Center Circle,9
3455,Australia,QLD,4113,654 Logan Plaza,10
3456,Australia,VIC,3051,33 Almo Terrace,10
3457,Australia,NSW,2196,6 Reindahl Hill,9
3458,Australia,VIC,3634,785 Crest Line Hill,1
3459,Australia,NSW,2027,78 Bowman Court,11
3460,Australia,NSW,2076,7 Jackson Court,10
3461,Australia,NSW,2095,6221 Monica Plaza,12
3462,Australia,VIC,3079,6 4th Lane,11
3463,Australia,QLD,4350,682 Claremont Circle,6
3464,Australia,NSW,2230,7 Weeping Birch Alley,12
3465,Australia,QLD,4304,9 Maywood Point,3
3466,Australia,VIC,3121,176 Sutteridge Alley,11
3467,Australia,NSW,2230,6814 Haas Place,7
3468,Australia,NSW,2640,75 Longview Terrace,3
3469,Australia,VIC,3803,7279 Steensland Circle,7
3470,Australia,QLD,4515,06 Lake View Plaza,1
3471,Australia,NSW,2153,1 Michigan Way,10
3472,Australia,NSW,2101,8863 Maywood Court,11
3473,Australia,NSW,2261,3 Roxbury Street,7
3474,Australia,NSW,2880,90 Westerfield Street,1
3475,Australia,VIC,3095,416 Hayes Trail,9
3476,Australia,NSW,2300,70980 Washington Parkway,10
3477,Australia,VIC,3223,00 1st Trail,7
3478,Australia,QLD,4069,54613 Service Court,8
3479,Australia,QLD,4216,93 Vera Parkway,5
3480,Australia,QLD,4519,3 Butterfield Trail,6
3481,Australia,NSW,2620,22976 Moose Place,8
3482,Australia,NSW,2548,8934 Havey Plaza,8
3483,Australia,VIC,3146,30011 Manufacturers Hill,9
3484,Australia,NSW,2136,42293 Banding Plaza,10
3485,Australia,NSW,2099,62 Tennyson Way,11
3486,Australia,NSW,2126,3609 Shelley Road,10
3487,Australia,VIC,3195,82 Dahle Crossing,10
3488,Australia,VIC,3021,2986 Holmberg Circle,9
3489,Australia,NSW,2090,3 Monument Crossing,10
3490,Australia,NSW,2033,35 Chive Alley,10
3491,Australia,NSW,2767,1 Dayton Park,9
3492,Australia,NSW,2171,2565 Caliangt Point,9
3493,Australia,VIC,3976,96 Delladonna Trail,5
3494,Australia,VIC,3012,3 Nova Point,4
3495,Australia,QLD,4073,310 Stephen Terrace,9
3496,Australia,NSW,2100,9491 Green Ridge Terrace,10
3497,Australia,NSW,2119,16 Carberry Pass,11
3498,Australia,NSW,2155,12 Elgar Place,10
3499,Australia,NSW,2122,8749 Menomonie Point,11
3500,Australia,VIC,3195,18072 American Parkway,10
3501,Australia,NSW,2022,5854 Weeping Birch Avenue,10
3502,Australia,NSW,2194,2 Clarendon Point,7
3503,Australia,VIC,3555,88979 Hazelcrest Way,3
3504,Australia,VIC,3195,7555 Springview Crossing,10
3505,Australia,VIC,3031,04240 Prentice Plaza,9
3506,Australia,NSW,2700,35280 Harper Junction,2
3507,Australia,VIC,3340,08479 Hazelcrest Street,4
3508,Australia,NSW,2019,70 Oakridge Pass,10
3509,Australia,NSW,2035,56873 Buena Vista Crossing,9
3510,Australia,VIC,3155,7 Rieder Street,7
3511,Australia,QLD,4825,3528 Granby Circle,5
3512,Australia,NSW,2152,16 Vahlen Trail,10
3513,Australia,QLD,4121,977 Arapahoe Trail,8
3514,Australia,NSW,2211,31331 Old Shore Crossing,8
3515,Australia,NSW,2470,51757 Weeping Birch Center,5
3516,Australia,NSW,2071,25 Schurz Avenue,12
3517,Australia,NSW,2101,92045 Magdeline Street,11
3518,Australia,NSW,2095,0129 Hollow Ridge Crossing,11
3519,Australia,NSW,2194,56 Anderson Alley,10
3520,Australia,NSW,2471,528 Golf View Plaza,2
3521,Australia,QLD,4812,474 Farragut Way,3
3522,Australia,NSW,2774,1 Schiller Place,9
3523,Australia,VIC,3123,55497 Warrior Alley,9
3524,Australia,NSW,2145,6 Moulton Point,10
3525,Australia,NSW,2294,6 Rockefeller Lane,7
3526,Australia,NSW,2007,05759 Ridge Oak Trail,8
